"Session","Index","Timestamp","Date","Time","O2 Saturation","Pulse Rate","Breaths / min","Pleth Variability","Perfusion Index"
"0","0","1679064535","Friday, March 17, 2023","9:48:55 AM Central Daylight Time","100","63",--,--,"0.82"
"0","1","1679064536","Friday, March 17, 2023","9:48:56 AM Central Daylight Time","100","63",--,--,"0.82"
"0","2","1679064537","Friday, March 17, 2023","9:48:57 AM Central Daylight Time","100","63",--,--,"0.85"
"0","3","1679064538","Friday, March 17, 2023","9:48:58 AM Central Daylight Time","100","63",--,--,"0.86"
"0","4","1679064539","Friday, March 17, 2023","9:48:59 AM Central Daylight Time","100","63",--,--,"0.87"
"0","5","1679064540","Friday, March 17, 2023","9:49:00 AM Central Daylight Time","100","63",--,--,"0.87"
"0","6","1679064541","Friday, March 17, 2023","9:49:01 AM Central Daylight Time","100","63",--,--,"0.87"
"0","7","1679064542","Friday, March 17, 2023","9:49:02 AM Central Daylight Time","100","63",--,--,"0.74"
"0","8","1679064543","Friday, March 17, 2023","9:49:03 AM Central Daylight Time","100","62",--,--,"0.75"
"0","9","1679064544","Friday, March 17, 2023","9:49:04 AM Central Daylight Time","100","61",--,--,"0.73"
"0","10","1679064545","Friday, March 17, 2023","9:49:05 AM Central Daylight Time","100","61","13",--,"0.72"
"0","11","1679064546","Friday, March 17, 2023","9:49:06 AM Central Daylight Time","100","61","13",--,"0.71"
"0","12","1679064547","Friday, March 17, 2023","9:49:07 AM Central Daylight Time","100","62","13",--,"0.70"
"0","13","1679064548","Friday, March 17, 2023","9:49:08 AM Central Daylight Time","100","62","13",--,"0.69"
"0","14","1679064549","Friday, March 17, 2023","9:49:09 AM Central Daylight Time","100","62","12",--,"0.69"
"0","15","1679064550","Friday, March 17, 2023","9:49:10 AM Central Daylight Time","100","62","12",--,"0.69"
"0","16","1679064551","Friday, March 17, 2023","9:49:11 AM Central Daylight Time","100","62","12",--,"0.67"
"0","17","1679064552","Friday, March 17, 2023","9:49:12 AM Central Daylight Time","100","62","12",--,"0.66"
"0","18","1679064553","Friday, March 17, 2023","9:49:13 AM Central Daylight Time","100","61","12",--,"0.65"
"0","19","1679064554","Friday, March 17, 2023","9:49:14 AM Central Daylight Time","100","62","12",--,"0.65"
"0","20","1679064555","Friday, March 17, 2023","9:49:15 AM Central Daylight Time","100","62","12",--,"0.65"
"0","21","1679064556","Friday, March 17, 2023","9:49:16 AM Central Daylight Time","100","62","12",--,"0.65"
"0","22","1679064557","Friday, March 17, 2023","9:49:17 AM Central Daylight Time","100","62","12",--,"0.65"
"0","23","1679064558","Friday, March 17, 2023","9:49:18 AM Central Daylight Time","100","63","12",--,"0.65"
"0","24","1679064559","Friday, March 17, 2023","9:49:19 AM Central Daylight Time","100","63","12",--,"0.72"
"0","25","1679064560","Friday, March 17, 2023","9:49:20 AM Central Daylight Time","100","64","12",--,"0.72"
"0","26","1679064561","Friday, March 17, 2023","9:49:21 AM Central Daylight Time","100","64","11",--,"0.72"
"0","27","1679064562","Friday, March 17, 2023","9:49:22 AM Central Daylight Time","100","64","11",--,"0.70"
"0","28","1679064563","Friday, March 17, 2023","9:49:23 AM Central Daylight Time","100","65","12","17","0.70"
"0","29","1679064564","Friday, March 17, 2023","9:49:24 AM Central Daylight Time","100","65","12","17","0.60"
"0","30","1679064565","Friday, March 17, 2023","9:49:25 AM Central Daylight Time","99","64","12","17","0.57"
