"Session","Index","Timestamp","Date","Time","O2 Saturation","Pulse Rate","Breaths / min","Pleth Variability","Perfusion Index"
"0","0","1679518636","Wednesday, March 22, 2023","3:57:16 PM Central Daylight Time","96","62","17",--,"7.3"
"0","1","1679518637","Wednesday, March 22, 2023","3:57:17 PM Central Daylight Time","97","61","17",--,"7.6"
"0","2","1679518638","Wednesday, March 22, 2023","3:57:18 PM Central Daylight Time","97","60","17",--,"7.9"
"0","3","1679518639","Wednesday, March 22, 2023","3:57:19 PM Central Daylight Time","97","59","17",--,"8.2"
"0","4","1679518640","Wednesday, March 22, 2023","3:57:20 PM Central Daylight Time","97","59","17",--,"8.6"
"0","5","1679518641","Wednesday, March 22, 2023","3:57:21 PM Central Daylight Time","97","59","17",--,"8.8"
"0","6","1679518642","Wednesday, March 22, 2023","3:57:22 PM Central Daylight Time","97","59","17",--,"9.1"
"0","7","1679518643","Wednesday, March 22, 2023","3:57:23 PM Central Daylight Time","97","59","17",--,"9.1"
"0","8","1679518644","Wednesday, March 22, 2023","3:57:24 PM Central Daylight Time","97","59","17",--,"9.2"
"0","9","1679518645","Wednesday, March 22, 2023","3:57:25 PM Central Daylight Time","97","59","18",--,"9.3"
"0","10","1679518646","Wednesday, March 22, 2023","3:57:26 PM Central Daylight Time","97","59","18",--,"9.3"
"0","11","1679518647","Wednesday, March 22, 2023","3:57:27 PM Central Daylight Time","97","59","18",--,"9.3"
"0","12","1679518648","Wednesday, March 22, 2023","3:57:28 PM Central Daylight Time","97","60","18",--,"9.4"
"0","13","1679518649","Wednesday, March 22, 2023","3:57:29 PM Central Daylight Time","97","60","18",--,"9.4"
"0","14","1679518650","Wednesday, March 22, 2023","3:57:30 PM Central Daylight Time","97","61","18",--,"9.4"
"0","15","1679518651","Wednesday, March 22, 2023","3:57:31 PM Central Daylight Time","97","61","18",--,"9.4"
"0","16","1679518652","Wednesday, March 22, 2023","3:57:32 PM Central Daylight Time","97","61","18",--,"9.4"
"0","17","1679518653","Wednesday, March 22, 2023","3:57:33 PM Central Daylight Time","97","61","18",--,"9.4"
"0","18","1679518654","Wednesday, March 22, 2023","3:57:34 PM Central Daylight Time","97","61","18",--,"9.5"
"0","19","1679518655","Wednesday, March 22, 2023","3:57:35 PM Central Daylight Time","97","61","18",--,"9.5"
"0","20","1679518656","Wednesday, March 22, 2023","3:57:36 PM Central Daylight Time","97","61","18",--,"9.5"
"0","21","1679518657","Wednesday, March 22, 2023","3:57:37 PM Central Daylight Time","97","61","18",--,"9.5"
"0","22","1679518658","Wednesday, March 22, 2023","3:57:38 PM Central Daylight Time","97","61","18",--,"9.6"
"0","23","1679518659","Wednesday, March 22, 2023","3:57:39 PM Central Daylight Time","97","62","18",--,"9.6"
"0","24","1679518660","Wednesday, March 22, 2023","3:57:40 PM Central Daylight Time","97","63","18",--,"9.0"
