"Session","Index","Timestamp","Date","Time","O2 Saturation","Pulse Rate","Breaths / min","Pleth Variability","Perfusion Index"
"0","0","1679515430","Wednesday, March 22, 2023","3:03:50 PM Central Daylight Time","98","53",--,--,"16"
"0","1","1679515431","Wednesday, March 22, 2023","3:03:51 PM Central Daylight Time","98","53",--,--,"16"
"0","2","1679515432","Wednesday, March 22, 2023","3:03:52 PM Central Daylight Time","98","55",--,--,"16"
"0","3","1679515433","Wednesday, March 22, 2023","3:03:53 PM Central Daylight Time","98","56",--,--,"16"
"0","4","1679515434","Wednesday, March 22, 2023","3:03:54 PM Central Daylight Time","98","57",--,--,"14"
"0","5","1679515435","Wednesday, March 22, 2023","3:03:55 PM Central Daylight Time","98","58",--,--,"13"
"0","6","1679515436","Wednesday, March 22, 2023","3:03:56 PM Central Daylight Time","98","58",--,--,"11"
"0","7","1679515437","Wednesday, March 22, 2023","3:03:57 PM Central Daylight Time","98","59",--,--,"12"
"0","8","1679515438","Wednesday, March 22, 2023","3:03:58 PM Central Daylight Time","98","59",--,--,"11"
"0","9","1679515439","Wednesday, March 22, 2023","3:03:59 PM Central Daylight Time","98","59",--,--,"11"
"0","10","1679515440","Wednesday, March 22, 2023","3:04:00 PM Central Daylight Time","98","58",--,--,"11"
"0","11","1679515441","Wednesday, March 22, 2023","3:04:01 PM Central Daylight Time","98","58",--,--,"10"
"0","12","1679515442","Wednesday, March 22, 2023","3:04:02 PM Central Daylight Time","98","58",--,--,"11"
"0","13","1679515443","Wednesday, March 22, 2023","3:04:03 PM Central Daylight Time","98","57",--,--,"13"
"0","14","1679515444","Wednesday, March 22, 2023","3:04:04 PM Central Daylight Time","98","57","14",--,"13"
"0","15","1679515445","Wednesday, March 22, 2023","3:04:05 PM Central Daylight Time","98","58","14",--,"13"
"0","16","1679515446","Wednesday, March 22, 2023","3:04:06 PM Central Daylight Time","97","57","15",--,"13"
"0","17","1679515447","Wednesday, March 22, 2023","3:04:07 PM Central Daylight Time","97","57","15",--,"13"
"0","18","1679515448","Wednesday, March 22, 2023","3:04:08 PM Central Daylight Time","97","57","15","37","12"
